Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,in_allow_single_entry,in_anchor_tf,in_swing_bars,in_fvg_min_atr_factor,in_sl_mode,in_sl_atr_factor_from_entry,in_sl_padding_atr_factor,in_trailing_stop_atr_factor
1832,7.49,34.13,1.218929,5.102163,1.752953,14.980903,0,3.6309,28,false,5,86,0.5,1,3.6,0.8,3.7
96,3.31,32.78,1.365833,6.906306,1.424598,12.811472,0,4.3475,24,false,5,112,0.7,1,3.2,1,3.5
281,0.22,31.19,3.119,6.609712,2.390038,2.597504,0,2.6061,10,false,30,118,0.9,1,1.4,0.8,2.7
1839,77.6,30.82,0.428056,1.673956,1.115454,9.621827,0,5.2003,72,false,5,104,0.3,1,3.4,0.5,2.5
2088,38.89,28.32,0.745263,2.421687,2.371859,10.637979,0,2.21,38,false,5,92,0.4,0,1.6,0.9,3.6
2236,4.7,27.88,1.1152,4.108138,2.696325,11.236995,0,1.9612,25,false,5,108,0.5,0,1.8,0.9,2.1
2164,4.7,27.88,1.1152,4.108138,2.696325,11.236995,0,1.9612,25,false,5,108,0.5,0,1.8,0.9,2.8
473,1.39,26.57,1.398421,6.346076,2.043846,13.50844,0,2.5287,19,false,5,120,0.9,0,3.2,0.3,2
1947,77.97,26.2,0.444068,1.642314,1.561383,7.533268,0,3.0904,59,false,5,92,0.3,0,2.8,0.9,1.7
1801,4.64,24.96,0.9984,3.428016,2.413926,10.195189,0,1.9721,25,false,5,108,0.5,0,1.8,0.8,2
1891,1.06,22.7,1.261111,3.775061,1.603107,9.688698,0,2.7197,18,false,5,98,0.6,0,2.4,0.3,2.9
1830,1.06,22.52,1.251111,3.69378,1.590395,9.608358,0,2.7206,18,false,5,98,0.6,0,1.2,0.4,1.6
506,0.07,22.42,4.484,5.949227,3.100968,0.649142,0,1.443,5,false,30,110,0.3,0,3.6,1,2.1
1281,1.05,21.93,1.218333,3.450279,1.548729,9.344787,0,2.7237,18,false,5,98,0.6,0,2.2,0.7,2.1
1770,27.01,21.91,0.592162,2.318291,1.726556,9.936116,0,2.3737,37,false,5,86,0.4,1,2.2,0.9,3.7
3,21.37,20.75,0.610294,2.341306,1.900183,12.737802,0,2.1643,34,false,6,82,0.3,0,1.6,0.5,3
1966,26.39,20.64,0.557838,2.153717,1.621367,9.289047,0,2.3867,37,false,5,86,0.4,1,3,0.7,2.4
2023,24.78,20.04,0.556667,2.007035,1.641278,8.902714,0,2.294,36,false,5,88,0.4,0,2.8,0.7,3.1
2328,3.54,18.19,0.7276,2.815369,1.468119,11.747063,0,2.3649,25,false,5,82,0.5,1,2.6,0.4,4
1951,30.97,18.18,0.478421,1.763866,1.58087,7.329888,0,2.1711,38,false,5,92,0.4,0,3.4,0.7,1.5
295,0.08,16.6,2.371429,5.368421,1.638697,1.206653,0,2.0168,7,false,30,90,1,1,1.2,0.5,2.1
2092,23.65,16.49,0.445676,1.748185,1.149129,7.051097,0,2.7033,37,false,5,86,0.4,0,2,0.8,3.6
2083,23.65,16.49,0.445676,1.748185,1.149129,7.051097,0,2.7033,37,false,5,86,0.4,0,3.6,0.8,2.5
2016,23.65,16.49,0.445676,1.748185,1.149129,7.051097,0,2.7033,37,false,5,86,0.4,0,2.2,0.8,2
1759,23.65,16.49,0.445676,1.748185,1.149129,7.051097,0,2.7033,37,false,5,86,0.4,0,3.4,0.8,2.6
1533,23.65,16.49,0.445676,1.748185,1.149129,7.051097,0,2.7033,37,false,5,86,0.4,0,3.6,0.8,1.7
1521,23.65,16.49,0.445676,1.748185,1.149129,7.051097,0,2.7033,37,false,5,86,0.4,0,2,0.8,2.3
409,0.39,16.21,1.246923,12.746377,1.558654,11.50109,0,2.0245,13,false,5,114,0.9,1,3.6,1,2.2
1992,23.36,16.11,0.435405,1.718555,1.105697,6.886587,0,2.7455,37,false,5,86,0.4,0,2.8,0.9,1.5
1904,22.97,15.65,0.422973,1.684003,1.054582,6.679345,0,2.7974,37,false,5,86,0.4,0,2.2,1,3.6
213,22.97,15.65,0.422973,1.684003,1.054582,6.679345,0,2.7974,37,false,5,86,0.4,0,2,1,3.9
1318,0.34,14.83,1.235833,8.489899,1.901282,6.32892,0,1.5375,12,false,5,108,0.8,1,3.4,0.9,3.1
1912,0.32,12.11,1.009167,3.576596,1.552564,4.72982,0,1.5458,12,false,5,108,0.8,0,3.8,0.3,3.9
2336,0.32,12.09,1.0075,3.561441,1.55,4.721732,0,1.5458,12,false,5,108,0.8,0,3.8,0.4,2.3
2323,0.32,12.09,1.0075,3.561441,1.55,4.721732,0,1.5458,12,false,5,108,0.8,0,3.8,0.4,2.4
2281,0.32,12.09,1.0075,3.561441,1.55,4.721732,0,1.5458,12,false,5,108,0.8,0,1.6,0.4,2.1
1875,0.32,12.09,1.0075,3.561441,1.55,4.721732,0,1.5458,12,false,5,108,0.8,0,3,0.4,1.7
2226,0.32,11.87,0.989167,3.402834,1.521795,4.58707,0,1.5465,12,false,5,108,0.8,0,3.8,0.7,2.1
2228,0.32,11.87,0.989167,3.402834,1.521795,4.58707,0,1.5465,12,false,5,108,0.8,0,3.8,0.7,2.5
2053,0.32,11.87,0.989167,3.402834,1.521795,4.58707,0,1.5465,12,false,5,108,0.8,0,3.8,0.7,3
2075,0.06,9.64,2.41,0,2.993789,2.676379,0,0.6321,4,false,5,98,0.9,1,3.6,0.4,2.5
756,0.06,8.6,2.15,0,2.670807,2.433712,0,0.6334,4,false,5,94,0.9,1,1.8,0.5,4
184,0.06,8.6,2.15,0,2.670807,2.433712,0,0.6334,4,false,5,94,0.9,1,3.6,0.6,2.2
339,0.06,8.41,2.1025,0,2.611801,2.386518,0,0.6337,4,false,5,90,0.9,1,2.8,0.7,2.6
318,0.06,8.41,2.1025,0,2.611801,2.386518,0,0.6337,4,false,5,90,0.9,0,2,0.8,1.7
2183,0.05,8.18,2.726667,0,3.752294,2.551961,0,0.4345,3,false,5,100,0.9,0,2.2,1,3.6
2069,0.1,8.05,1.341667,6.962963,2.048346,2.916841,0,0.7726,6,false,5,108,0.9,1,3.6,0.7,3.8
271,0.06,6.82,1.705,6.286822,2.104938,1.622334,0,0.6369,4,false,5,104,0.9,0,3.4,0.2,3.7
1523,0.1,6.8,1.133333,3.956522,2.111801,2.187703,0,0.6392,6,false,5,92,0.7,0,2,1,3.5
424,0.2,6.73,0.673,2.11794,1.725641,1.644344,0,0.7721,10,false,6,100,0.5,0,1,0.7,2.7
464,0.04,6.72,3.36,0,3.082569,1.825386,0,0.4345,2,false,5,102,0.9,0,3.6,0.2,2.1
1893,0.08,6.56,1.093333,3.309859,1.068404,1.71428,0,1.2053,6,false,5,108,0.9,0,2.8,0.8,2.2
2213,0.08,6.54,1.09,3.286713,1.061688,1.708047,0,1.2093,6,false,5,108,0.9,0,2.2,1,3.6
2241,0.07,5.05,0.841667,4.023952,1.391185,2.301718,0,0.7136,6,false,5,108,0.9,1,2.2,0.3,2.6
1423,0.07,4.45,0.741667,2.960352,1.052009,1.954691,0,0.8316,6,false,5,108,0.9,1,3,0.4,3.8
2214,0.05,4.22,1.055,3.048544,1.310559,1.226695,0,0.6389,4,false,5,90,0.8,0,3.8,0.3,3.9
2231,0.05,4.1,1.025,2.880734,1.273292,1.187771,0,0.6391,4,false,5,92,0.8,0,2.8,0.7,2.5
507,0.05,3.52,0.704,4.555556,1.472803,1.21791,0,0.4724,5,false,10,112,0.6,1,1,0.7,3.9
866,0.02,3.2,1.6,0,1.012658,0.630352,0,0.6294,2,false,4,106,1,0,3.6,0.8,3.6
1739,0.03,3.13,1.565,0,2.608333,0.830965,0,0.2399,2,false,6,94,0.6,0,3.4,0.4,2.7
229,0.03,2.83,0.943333,6.053571,1.123016,1.066867,0,0.4987,3,false,5,108,1,1,1.2,0.4,3.9
2285,0.04,2.8,0.933333,5.745763,1.783439,1.421358,0,0.3113,3,false,5,114,1,1,2.6,0.5,2.1
2002,0.03,2.77,0.923333,5.467742,1.073643,1.03324,0,0.5105,3,false,5,106,1,1,1.4,0.8,3.6
99,0.05,1.99,0.4975,3.618421,1.825688,1.817586,0,0.2176,4,false,4,120,0.8,1,1.4,0.6,1.8
595,0.03,1.7,1.7,0,3.777778,1.335072,0,0.0897,1,false,6,88,0.7,0,1,0.8,2.1
573,0.03,1.7,1.7,0,3.777778,1.335072,0,0.0897,1,false,6,82,0.7,1,3,0.4,2.8
195,0.03,1.7,1.7,0,3.777778,1.335072,0,0.0897,1,false,6,92,1,0,3.8,0.2,2.5
429,0.03,1.7,1.7,0,3.777778,1.335072,0,0.0897,1,false,6,88,0.8,1,3.2,0.9,3.1
